"YTG_START","QTR_START","T_ELAPSED","TOT_YDS","FIRST_DOWNS","NPLAYS","POINTS","PLAYS_PER_1STDOWN","FG","TD","INT","FUMBLE","BLITZ_PER_PLAY","YDS_PER_PLAY","CARRY","ATT"
74,4,28,4,0,4,0,4,0,0,0,0,0,1,0,1
56,4,93,56,2,5,7,1.7,0,1,0,0,0.6,13.2,7,14.75
79,4,95,-12,0,4,0,4,0,0,1,0,0.25,3.25,-1,4.67
10,4,128,8,0,4,0,4,0,0,0,0,0,2,2.67,0
77,3,163,11,1,5,0,2.5,0,0,0,0,0.2,2.2,5.67,0
84,1,150,9,1,4,0,2,0,0,0,0,0,-0.25,2,2.33
95,2,248,94,5,8,0,1.3,0,0,0,1,0,11.75,7.8,13.75
49,4,68,12,1,3,0,1.5,0,0,1,0,0.67,8.33,0,15.5
72,1,145,72,3,5,7,1.3,0,1,0,0,0.2,14.4,10.5,30
80,2,232,41,3,10,0,2.5,0,0,0,0,0,4.1,0.8,7.4
70,1,116,2,0,3,0,3,0,0,0,0,0.33,6.67,0,10
89,4,133,-1,0,3,0,3,0,0,0,0,0.33,-0.33,-0.33,0
79,2,17,0,0,1,0,1,0,0,1,0,0,8,0,8
87,1,82,8,0,3,0,3,0,0,0,0,0,2.67,-1,4.5
11,4,86,11,2,4,7,1.3,0,1,0,0,0,0.75,6,2.67
62,1,69,9,0,3,0,3,0,0,0,0,0.33,3,0,3
19,4,9,19,1,1,7,0.5,0,1,0,0,0,19,19,0
82,2,154,44,1,7,3,3.5,1,0,0,0,0.29,6.29,5,7.8
81,2,46,-2,0,2,0,2,0,0,0,0,0.5,-1,0,9
90,3,15,-5,0,2,0,2,0,0,1,0,0.5,2.5,0,1.67
83,3,195,83,5,8,7,1.3,0,1,0,0,0.25,10.38,7,20.5
38,1,170,15,1,7,3,3.5,1,0,0,0,0.29,3.57,2.5,4
52,1,63,2,0,3,0,3,0,0,0,0,0.33,0.67,2,0
80,3,308,57,3,11,3,2.8,1,0,0,0,0.18,5.18,4.25,6.67
78,1,344,43,2,8,0,2.7,0,0,0,0,0.13,9.5,5.33,18
70,2,181,6,1,5,0,2.5,0,0,0,0,0.2,0.2,2,3.67
80,3,189,80,4,7,0,1.4,0,1,0,0,0.29,8.57,2,8.29
95,3,556,92,6,19,3,2.7,1,0,0,0,0.42,4.58,4.5,6
80,2,166,23,2,9,0,3,0,0,1,0,0.33,4.22,2.33,5.17
49,4,131,0,0,3,0,3,0,0,0,0,0,0,4,3
65,1,151,35,1,5,0,2.5,0,0,0,0,0.2,7,2.5,33
74,4,91,7,0,3,0,3,0,0,0,0,0.67,2.33,3.5,0
47,2,135,14,1,5,0,2.5,0,0,1,0,0.4,5,1,6
85,1,143,27,1,4,0,2,0,0,0,0,0,6.75,1.5,12
87,4,138,87,2,4,7,1.3,0,1,0,0,0.5,30,0,24
29,2,38,29,2,3,7,1,0,1,0,0,0.33,9.67,14.5,0
78,4,412,49,3,11,0,2.8,0,0,0,0,0.09,4.45,1.63,12
79,1,88,0,0,3,0,3,0,0,0,0,0.67,0,4,0
63,1,55,5,0,3,0,3,0,0,0,0,0,3.33,0,3.33
80,4,111,9,1,4,0,2,0,0,0,0,0,1,1,0
86,2,119,2,0,3,0,3,0,0,0,0,0,2.33,1.5,4
90,1,79,19,1,5,0,2.5,0,0,0,0,0.4,3.8,4,3.75
80,1,92,9,0,3,0,3,0,0,0,0,1,6,0.5,4.25
80,1,339,72,4,12,3,2.4,1,0,0,0,0.25,6,3.4,9.17
79,1,99,15,1,6,0,3,0,0,0,0,0.17,2.5,5,0
87,4,346,87,4,15,0,3,0,1,0,0,0.2,5.8,1.71,9.38
80,1,360,65,4,11,3,2.2,1,0,0,0,0.18,6.36,5.29,11
79,3,152,42,1,5,0,2.5,0,0,0,1,0.2,8.4,5,13.5
80,1,103,1,0,3,0,3,0,0,0,0,0,0.33,-3,2
71,4,296,57,4,11,3,2.2,1,0,0,0,0.18,4.73,3.4,10.5
82,1,83,1,1,4,0,2,0,0,0,0,0.5,2.75,5,5.5
80,1,337,80,4,10,7,2,0,1,0,0,0.3,8,8,8
89,2,353,89,5,11,7,1.8,0,1,0,0,0.18,5.73,4.4,5.86
63,1,270,44,3,9,3,2.3,1,0,0,0,0.33,4.89,4.25,13.33
67,2,199,67,4,6,7,1.2,0,1,0,0,0,8.67,6.75,12.5
84,4,193,39,1,5,0,2.5,0,0,0,0,0.4,2.4,3,4.67
80,2,527,70,4,15,3,3,1,0,0,0,0.27,9.27,4.17,14.38
59,3,68,8,0,3,0,3,0,0,0,0,0,4.67,0,3.5
76,4,12,5,0,1,0,1,0,0,0,0,0,5,5,0
59,2,6,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
85,3,259,55,1,7,3,3.5,1,0,0,0,0.14,7.14,2.75,49
87,4,23,-1,0,2,0,2,0,0,0,0,0,-0.5,0,4
79,3,135,8,0,3,0,3,0,0,0,0,0,2.67,0,4
81,2,17,12,0,1,0,1,0,0,0,1,1,12,0,12
48,3,147,-19,0,3,0,3,0,0,0,0,0,3.33,0,2
82,2,45,50,2,6,0,2,0,0,0,0,0.33,8.33,0,10
77,2,86,4,0,3,0,3,0,0,0,0,0.33,1.33,0,2
73,2,201,46,3,7,0,1.8,0,0,0,1,0.43,6.57,4.25,9.67
80,2,72,9,1,4,0,2,0,0,0,0,0.5,2.25,0,6.33
80,2,132,2,0,3,0,3,0,0,0,0,0,0.67,4.5,0
82,2,133,82,2,5,7,1.7,0,1,0,0,0.2,16.4,12.75,31
80,2,165,-1,0,3,0,3,0,0,0,0,0.33,4.67,3,6.67
34,3,54,2,0,3,0,3,0,0,0,0,0,0.67,2,0
80,2,159,17,1,4,0,2,0,0,0,0,0.25,4.25,2.67,9
80,4,157,18,1,4,0,2,0,0,0,0,0,4.5,-2,6.67
82,2,73,4,0,3,0,3,0,0,0,0,0.33,1.33,4,0
80,2,101,80,4,6,7,1.2,0,1,0,0,0.33,13.33,2,19
61,3,48,5,0,2,0,2,0,0,1,0,0,4.5,5,4
74,2,72,3,0,3,0,3,0,0,0,0,0.33,1,-3,3
64,2,222,44,3,8,3,2,1,0,0,0,0.25,5.5,2.5,7.8
68,4,101,3,0,3,0,3,0,0,0,0,0,1,1.5,0
95,4,3,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
80,2,27,2,0,3,0,3,0,0,0,0,0.33,0.67,0.67,0
44,4,297,42,2,10,3,3.3,1,0,0,0,0.3,4.2,3.33,5.33
74,4,170,19,1,5,0,2.5,0,0,0,0,0.2,3.8,1.33,7.5
66,3,213,44,2,7,3,2.3,1,0,0,0,0,6.29,2.33,21
86,1,157,11,1,5,0,2.5,0,0,0,0,0,2.2,5.67,-1
69,4,206,25,2,5,0,1.7,0,0,0,0,0.6,4,5.67,10
62,4,199,62,4,6,7,1.2,0,1,0,0,0.17,10.33,4.67,16
69,1,103,-2,0,3,0,3,0,0,0,0,0.67,5,7,7.5
72,3,69,2,0,3,0,3,0,0,0,0,0,0.67,2,0
29,1,47,29,1,3,7,1.5,0,1,0,0,0.33,11.33,5,14.5
88,4,118,76,4,9,0,1.8,0,0,1,0,0.22,9.78,0,9.78
79,3,146,25,2,8,0,2.7,0,0,1,0,0.25,5.63,2,6.14
51,3,79,4,0,3,0,3,0,0,0,0,0,1.33,2,0
68,2,218,28,2,8,0,2.7,0,0,1,0,0.13,5.75,4.67,9
73,2,360,62,3,10,3,2.5,1,0,0,0,0.1,7,2.83,10.6
83,2,178,41,3,10,0,2.5,0,0,0,0,0.2,4.1,9.33,1.86
80,4,88,37,2,7,0,2.3,0,0,0,0,0.14,5.29,8.5,4
69,1,78,-4,0,3,0,3,0,0,0,0,0.67,-1.33,3,0
95,4,202,31,3,9,0,2.3,0,0,0,0,0,2.56,1.29,4.67
81,1,193,6,2,6,0,2,0,0,0,0,0.17,-1.5,-0.67,6
80,3,449,49,4,13,0,2.6,0,0,0,0,0.15,4.15,1.8,6.13
83,3,76,1,0,3,0,3,0,0,0,0,0.33,0.33,0,0.33
80,4,68,4,0,2,0,2,0,0,0,0,0,2,2,0
74,3,260,60,3,11,0,2.8,0,0,0,0,0,5.45,4,7
68,3,174,20,2,6,0,2,0,0,0,0,0.33,2.5,2.5,2
78,1,247,42,2,7,0,2.3,0,0,0,1,0.43,6,1.5,7.8
83,4,232,17,1,6,0,3,0,0,0,0,0.5,2.83,1,6.5
24,3,14,9,0,1,0,1,0,0,0,1,0,9,9,0
75,4,212,51,2,8,3,2.7,1,0,0,0,0.38,6.38,4.5,8.4
58,1,138,8,1,4,0,2,0,0,0,0,0,2,1,7.5
80,1,63,-12,0,3,0,3,0,0,0,0,0,0,0,0
98,3,206,20,1,6,0,3,0,0,0,0,0.17,3.33,-0.33,7
82,3,191,2,1,5,0,2.5,0,0,0,0,0,0.4,2.5,0
86,1,22,86,1,1,7,0.5,0,1,0,0,1,86,0,86
73,4,89,7,0,3,0,3,0,0,0,0,0,2.33,1,3
61,3,437,52,4,12,3,2.4,1,0,0,0,0.17,2.08,1.75,3.86
76,4,329,70,5,17,0,2.8,0,0,0,0,0.24,5.71,4.33,5.6
60,4,26,6,0,3,0,3,0,0,0,0,0,2,0,2
91,2,114,17,1,5,0,2.5,0,0,0,0,0.4,3.4,5.67,6
80,1,439,54,4,15,3,3,1,0,0,0,0.33,3.6,3.33,4.25
87,1,226,23,1,6,0,3,0,0,0,0,0.33,5.5,4,6.25
93,1,177,93,3,5,7,1.3,0,1,0,0,0,19.6,7.5,68
77,4,91,-5,0,3,0,3,0,0,0,0,0.33,-1.67,0,1.5
80,2,29,6,0,1,0,1,0,0,0,0,0,6,0,6
77,1,114,77,2,4,7,1.3,0,1,0,0,0.25,19.25,5,33.5
75,4,66,5,0,3,0,3,0,0,0,0,0.33,1.67,5,0
74,3,53,5,0,3,0,3,0,0,0,0,0,0,0,0
54,1,90,5,0,3,0,3,0,0,0,0,0,1.67,2.5,0
71,2,44,13,1,4,0,2,0,0,0,0,0,3.25,7,2
75,4,100,9,0,3,0,3,0,0,0,0,0,3,0,3
84,3,260,62,2,7,3,2.3,1,0,0,0,0,8.86,9.8,13
44,2,270,33,3,8,3,2,1,0,0,0,0.13,4.13,6,7
84,2,105,5,0,3,0,3,0,0,0,0,0.67,1.67,1,2
30,3,8,30,1,1,7,0.5,0,1,0,0,0,30,0,30
33,2,25,33,3,4,7,1,0,1,0,0,0,8.25,8,8.5
80,3,45,8,0,3,0,3,0,0,0,0,0.33,2.67,0,2.67
73,1,56,0,0,3,0,3,0,0,0,0,0.33,0,0,0
83,1,334,69,3,10,3,2.5,1,0,0,0,0.2,8.7,5.5,10.83
81,1,521,77,5,15,3,2.5,1,0,0,0,0.13,4.47,3.13,7
97,3,206,9,2,7,0,2.3,0,0,0,0,0.29,1.29,9,3.33
80,3,192,65,3,10,3,2.5,1,0,0,0,0.4,7,0,7.78
69,2,100,3,0,3,0,3,0,0,0,0,0,1,-1,2
82,2,320,82,4,9,7,1.8,0,1,0,0,0.33,9,4.5,12.6
81,3,165,16,1,5,0,2.5,0,0,0,0,0,2.4,4,0
81,4,93,-14,0,3,0,3,0,0,0,1,0,-7.67,-1,0
80,3,157,-10,0,3,0,3,0,0,0,0,0,-1.67,3.5,0
75,2,81,-18,0,3,0,3,0,0,0,0,0.33,-1.67,0,0.5
51,4,87,51,4,7,7,1.4,0,1,0,0,0.14,7.29,5,7.67
80,1,219,47,2,7,0,2.3,0,0,0,0,0.14,7.43,0,8.67
79,1,108,7,0,3,0,3,0,0,0,0,0,2.33,1,5
93,2,243,93,3,8,7,2,0,1,0,0,0.38,11.63,7.43,41
75,2,192,27,1,5,0,2.5,0,0,0,0,0.2,6,1,5.6
77,4,66,2,0,3,0,3,0,0,0,0,0,0.67,0.67,0
96,3,375,69,4,13,3,2.6,1,0,0,0,0.31,4.54,4.5,5.33
90,3,225,44,2,7,0,2.3,0,0,0,0,0.29,6.29,3.33,11.67
80,3,317,38,3,8,0,2,0,0,0,0,0,6,8.67,7.25
51,3,56,25,1,5,3,2.5,1,0,0,0,0.2,5,3,7.33
73,2,63,10,1,3,0,1.5,0,0,1,0,0,6.33,0,3.8
86,2,168,23,1,6,0,3,0,0,0,0,0.33,3.83,0,4.6
75,1,136,59,1,5,3,2.5,1,0,0,0,0.6,11.8,19.33,1
82,1,183,37,1,5,0,2.5,0,0,0,0,0,7.4,0.67,17.5
82,1,108,-4,0,3,0,3,0,0,0,0,0,0.33,1,0
71,3,206,71,4,7,7,1.4,0,1,0,0,0.43,9.43,1,12.8
80,4,103,80,3,4,7,1,0,1,0,0,0,15.75,2,15.25
80,3,217,22,1,6,0,3,0,0,0,0,0,3.67,3.25,4.5
93,3,308,78,5,10,3,1.7,1,0,0,0,0.1,5.5,4.25,7.67
80,2,302,58,3,10,3,2.5,1,0,0,0,0,8.7,7.5,9
89,3,274,39,2,8,0,2.7,0,0,0,0,0.25,6.75,4,9.5
80,3,251,58,3,11,0,2.8,0,0,0,0,0.27,5.27,5,5.5
80,3,280,39,3,9,0,2.3,0,0,0,0,0.11,4.33,3.33,7
80,4,114,26,1,6,0,3,0,0,0,0,0.83,4.33,10,1.5
86,1,490,86,6,15,7,2.1,0,1,0,0,0.07,6.4,6.2,6.5
86,1,187,26,1,5,0,2.5,0,0,0,0,0.4,8.2,1,19
96,3,168,12,1,6,0,3,0,0,0,0,0.17,2,5.75,0
74,2,27,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
75,3,128,8,0,3,0,3,0,0,0,0,0,4.33,3.5,6
86,4,169,29,1,6,0,3,0,0,0,0,0.33,4.83,2.33,7.33
7,4,5,7,1,1,7,0.5,0,1,0,0,0,7,7,0
90,3,202,19,2,6,0,2,0,0,0,0,0.5,4.83,0,7.4
78,4,112,20,1,7,0,3.5,0,0,0,0,0.43,3.71,1.33,4.4
69,2,102,5,0,3,0,3,0,0,0,0,0,1.67,1,2
80,4,69,33,3,7,0,1.8,0,0,0,0,0.14,4.71,0,6.5
95,2,86,81,4,8,0,1.6,0,0,0,0,0.38,10.13,21,8.57
80,3,37,7,0,3,0,3,0,0,0,0,0.33,2.33,7,0
69,3,90,69,3,3,7,0.8,0,1,0,0,0.33,23,0,23
61,3,228,19,1,6,0,3,0,0,0,0,0,3.17,3.17,0
83,3,359,83,5,11,7,1.8,0,1,0,0,0.18,8,5.25,11.33
79,2,223,79,5,8,7,1.3,0,1,0,0,0.25,9.88,11.5,8.25
30,4,3,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
76,2,148,15,1,5,0,2.5,0,0,0,0,0.4,3,1,6
84,4,285,81,5,15,3,2.5,1,0,0,0,0.07,4.4,5.83,3.88
80,1,195,40,2,8,0,2.7,0,0,0,0,0.38,5,3.2,8
75,1,128,9,0,3,0,3,0,0,0,0,0,3,0,4.5
58,1,139,58,3,6,7,1.5,0,1,0,0,0.5,9.67,6,11.5
80,2,36,44,2,7,0,2.3,0,0,0,0,0.14,6.29,0,7.33
86,1,109,9,0,3,0,3,0,0,0,0,0,3,3,0
94,1,161,29,2,6,0,2,0,0,0,0,0.17,5.67,0,6.8
73,2,36,2,0,1,0,1,0,0,0,0,0,2,2,0
11,4,52,11,2,2,8,0.7,0,1,0,0,0,3.5,1,3
70,1,264,51,2,7,0,2.3,0,0,1,0,0.29,10,1.67,16.25
63,2,168,16,1,6,0,3,0,0,0,0,0.33,2.67,3,2.5
80,2,133,22,1,6,0,3,0,0,0,0,0.33,3.67,0,6
89,3,151,89,2,5,7,1.7,0,1,0,0,0.2,17.8,0,22.25
75,2,93,4,0,3,0,3,0,0,1,0,0.33,4.33,-2,7.5
80,2,124,34,2,6,0,2,0,0,0,0,0.33,4.67,2.5,4.6
50,4,374,22,2,10,0,3.3,0,0,0,1,0.1,2.2,1.75,4
89,3,87,4,0,3,0,3,0,0,0,0,0.33,1.33,2,0
80,4,148,35,3,7,0,1.8,0,0,0,0,0.29,6.71,0,5.22
61,3,113,9,0,4,0,4,0,0,0,0,0,6.75,9.33,-0.5
80,3,296,80,4,11,7,2.2,0,1,0,0,0.45,7.27,3.4,10.5
78,2,76,78,4,6,7,1.2,0,1,0,0,0.33,13,4.33,21.67
21,3,175,12,1,6,3,3,1,0,0,0,0,4.5,5,4.25
75,3,355,62,4,12,3,2.4,1,0,0,0,0.42,6.08,8.14,3.2
95,4,200,95,8,13,8,1.4,0,1,0,0,0.08,7.92,0,7.36
60,3,74,14,1,4,0,2,0,0,0,0,0.5,3.5,0,3.5
88,2,233,39,3,10,0,2.5,0,0,0,0,0.5,6.5,6.5,5.57
80,3,204,20,1,6,0,3,0,0,0,0,0.33,3.33,1,9.33
74,4,236,74,5,9,8,1.5,0,1,0,0,0.33,8,1.25,11.17
80,2,159,80,2,6,7,2,0,1,0,0,0.33,13.33,-0.5,20.25
11,4,55,11,1,3,7,1.5,0,1,0,0,0.33,7.33,0,5.5
70,3,321,70,6,11,8,1.6,0,1,0,0,0.36,6.36,0,7.45
80,1,135,20,1,6,0,3,0,0,0,0,0.5,3.33,1.5,4.25
84,3,9,3,0,1,0,1,0,0,0,1,0,6,0,3
75,4,74,-1,0,3,0,3,0,0,0,0,0.67,-0.33,0,-0.33
67,3,136,37,2,8,3,2.7,1,0,0,0,0.25,9,5.5,8.71
38,2,93,38,2,6,7,2,0,1,0,0,0.17,6.33,6,6.4
40,4,60,-2,0,2,0,2,0,0,0,0,0,-1,-1,0
69,4,45,21,1,4,0,2,0,0,0,0,0,5.25,1,6.67
80,2,71,-2,0,3,0,3,0,0,0,0,0,-0.67,0,2.5
69,1,126,3,0,3,0,3,0,0,0,0,0.33,1,3,2
26,2,80,1,0,4,3,4,1,0,0,0,0,4,0,5.33
70,1,114,6,0,3,0,3,0,0,0,0,0,5.67,5.67,0
66,1,135,10,1,4,0,2,0,0,0,0,0,3.75,3,6
93,1,19,93,1,1,7,0.5,0,1,0,0,0,93,93,0
84,3,338,43,3,10,0,2.5,0,0,0,0,0.5,4.8,4.4,8.5
74,2,38,74,1,3,7,1.5,0,1,0,0,1,29.67,0,22.25
86,1,270,86,5,8,7,1.3,0,1,0,0,0.38,10.75,0.5,14.17
80,1,122,18,2,5,0,1.7,0,0,1,0,0.2,7.2,8,7.67
45,1,94,15,1,3,0,1.5,0,0,1,0,0.33,13,1,19
76,4,69,-14,0,4,0,4,0,0,1,0,0.5,10.75,0,28.5
83,1,458,47,4,11,0,2.2,0,0,0,0,0.55,7.55,3,12.33
38,2,82,5,0,4,3,4,1,0,0,0,0,1.25,2.5,0
94,1,64,-1,0,3,0,3,0,0,0,0,0.33,-0.33,-1,0
80,1,162,22,1,6,0,3,0,0,1,0,0.17,7.5,5.5,11.5
64,1,38,2,0,2,0,2,0,0,1,0,0,3,2,4
85,2,28,4,0,3,0,3,0,0,0,0,0,-0.33,0,-0.33
86,2,225,13,1,6,0,3,0,0,0,0,0.33,2.17,8,2
69,3,240,36,3,7,3,1.8,1,0,0,0,0.14,3,2.5,15.5
74,2,11,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
63,3,231,62,2,7,0,2.3,0,0,0,1,0,12.71,5.4,20.67
76,2,93,5,0,3,0,3,0,0,0,0,0,1.67,2.5,0
97,3,93,3,0,3,0,3,0,0,0,0,0.33,1,1.5,0
80,2,16,-2,0,2,0,2,0,0,0,1,0,0,0,0
90,2,59,3,0,3,0,3,0,0,0,0,0.33,1,3,0
23,4,45,23,1,2,7,1,0,1,0,0,0.5,11.5,5,18
80,2,131,80,4,5,7,1,0,1,0,0,0.4,16,0,16
66,1,270,66,5,8,7,1.3,0,1,0,0,0.25,6.38,3.4,8.5
80,2,142,41,2,5,0,1.7,0,0,0,1,0.4,9,2,7.17
80,4,89,4,0,3,0,3,0,0,0,0,0,1.33,1.33,0
81,4,336,81,7,14,7,1.8,0,1,0,0,0.43,4.57,0,5.07
61,2,223,61,3,7,7,1.8,0,1,0,0,0.14,8.71,1.5,18.33
33,3,207,24,1,7,0,3.5,0,0,0,0,0,3.43,2.6,5.5
40,3,134,25,1,5,3,2.5,1,0,0,0,0.4,5,4,7
20,2,159,17,1,5,3,2.5,1,0,0,0,0,3.4,2,6.5
74,1,120,50,1,5,0,2.5,0,0,0,0,0.4,10,0,16.67
70,4,20,70,1,1,7,0.5,0,1,0,0,0,70,70,0
78,3,63,-9,0,3,0,3,0,0,0,0,0.67,0.33,1,0
80,4,50,26,1,5,0,2.5,0,0,0,0,0.2,5.2,0,5.2
87,3,213,87,3,6,7,1.5,0,1,0,0,0.33,14.5,17,9.5
80,2,285,19,2,7,0,2.3,0,0,0,0,0,7.86,5.5,14.67
46,4,149,36,1,5,0,2.5,0,0,1,0,0,10.2,13.5,8
41,1,168,25,1,5,0,2.5,0,0,0,0,0.2,5,2.25,16
87,1,92,8,0,3,0,3,0,0,0,0,0,2.67,0,4
80,4,272,80,5,9,7,1.5,0,1,0,0,0.11,8.11,1,12.83
66,2,57,23,2,5,0,1.7,0,0,0,0,0,4.6,0,4.6
80,3,255,80,3,8,7,2,0,1,0,0,0,10,-0.33,16.2
71,4,132,3,1,6,0,3,0,0,0,0,0.33,0.5,2,2.25
19,3,84,7,0,3,0,3,0,0,1,0,0.33,-0.33,3.5,-8
98,1,126,23,1,6,0,3,0,0,0,0,0.17,3.83,2.5,4.5
94,2,429,64,4,14,0,2.8,0,0,0,0,0.07,4.57,5.27,3
57,4,273,46,2,9,0,3,0,0,0,0,0.11,5.11,3,9
59,3,100,-1,0,3,0,3,0,0,0,0,0,1.33,2.5,-1
92,3,86,9,0,3,0,3,0,0,0,0,0,3,7,1
60,4,39,18,1,6,0,3,0,0,0,0,0,3,6,2.4
80,2,168,80,4,6,7,1.2,0,1,0,0,0.17,13.33,4.67,22
61,4,73,37,3,4,0,1,0,0,1,0,0,9.75,0,7.8
80,1,171,80,3,6,7,1.5,0,1,0,0,0,25.33,7.5,15.33
41,3,13,0,0,1,0,1,0,0,1,0,0,-4,0,-4
80,3,157,23,1,5,0,2.5,0,0,0,0,0.2,4.6,3,5.67
79,1,64,1,0,3,0,3,0,0,0,0,0,0.33,1,0
24,2,72,9,0,4,0,4,0,0,0,0,0,2.25,3,0
80,4,83,24,2,6,0,2,0,0,1,0,0.33,8.33,1,9.8
74,4,261,14,2,5,0,1.7,0,0,0,0,0.4,6.4,-2,11
80,3,211,29,2,7,0,2.3,0,0,0,0,0.14,4.86,5.2,4
56,1,166,23,1,7,0,3.5,0,0,0,0,0.14,3.29,5,3.25
71,2,100,71,5,9,7,1.5,0,1,0,0,0.22,6.56,0,6.56
59,1,158,-2,0,3,0,3,0,0,0,0,0,1,1,0
75,1,92,4,0,3,0,3,0,0,0,0,0.33,1.33,2,0
74,4,34,-1,0,1,0,1,0,0,0,0,0,-1,-1,0
47,3,65,3,0,3,0,3,0,0,0,0,0,1,1.5,0
87,4,73,-2,0,3,0,3,0,0,0,0,0.33,-0.67,-2,0
80,3,205,13,1,6,0,3,0,0,0,0,0.5,2.17,1.5,2.5
54,2,148,16,1,4,0,2,0,0,0,0,0.5,4,7,1
76,2,93,27,2,5,0,1.7,0,0,0,0,0.4,5.4,0,8.5
95,4,246,24,2,6,0,2,0,0,0,0,0,3,3,0
94,3,49,1,0,2,0,2,0,0,0,1,0,3.5,3.5,0
69,3,267,42,2,8,3,2.7,1,0,0,0,0.25,5.25,4,12
76,1,108,76,3,4,7,1,0,1,0,0,0,19,27.5,10.5
80,4,255,33,2,7,0,2.3,0,0,0,0,0.14,4.71,5.8,2
29,4,62,5,0,4,3,4,1,0,0,0,0,1.25,1.67,0
65,2,210,50,3,12,3,3,1,0,0,0,0.08,3,4.57,1
90,3,96,-1,0,3,0,3,0,0,0,0,0.67,-0.33,0,-0.5
54,2,57,-7,0,3,0,3,0,0,0,0,0.33,-2.33,-7,0
82,1,319,61,4,10,0,2,0,0,0,0,0.2,6.1,7,9.5
80,2,118,80,3,4,7,1,0,1,0,0,0,21.75,2,17
80,4,255,80,6,9,7,1.3,0,1,0,0,0.22,7.22,3,10
66,2,146,26,1,5,0,2.5,0,0,1,0,0,4.2,0.5,5
48,3,199,15,1,6,0,3,0,0,1,0,0.17,3.67,3.75,3.5
71,1,157,15,1,5,0,2.5,0,0,0,0,0,5,3.5,6
54,4,164,54,3,6,7,1.5,0,1,0,0,0.5,9,5.33,12.67
45,4,105,4,0,3,0,3,0,0,0,0,0,1.33,1.33,0
80,1,173,14,1,5,0,2.5,0,0,0,0,0.2,-0.2,1.33,0
80,4,380,75,6,15,0,2.1,0,0,1,0,0.07,5.07,2.25,6.44
49,3,136,-11,0,3,0,3,0,0,0,0,0,-3.67,-3.67,0
96,2,63,4,0,3,0,3,0,0,0,0,0,1.33,4,0
85,4,137,28,2,5,0,1.7,0,0,1,0,0.2,6.8,2,8
71,4,35,30,2,5,0,1.7,0,0,1,0,0.6,11.2,3,13.25
75,1,153,16,1,5,0,2.5,0,0,0,0,0.2,3.2,-0.5,9.5
81,1,207,22,1,6,0,3,0,0,0,0,0.17,3.67,-0.5,5.75
80,2,175,42,2,7,0,2.3,0,0,0,0,0.29,2.86,2.75,2.25
48,3,26,48,2,2,7,0.7,0,1,0,0,0,24,17,31
61,4,375,60,3,11,3,2.8,1,0,0,0,0.09,5.82,4,9
43,2,274,33,3,12,3,3,1,0,0,0,0.17,2.33,2.5,2.25
86,4,71,7,0,4,0,4,0,0,0,0,0,1.75,2,1.67
56,1,159,20,1,6,0,3,0,0,0,0,0,3.33,5,0
80,1,99,-12,0,3,0,3,0,0,0,0,0,-1.33,2,0
77,2,92,9,0,3,0,3,0,0,0,0,0.33,3,4.5,0
99,2,21,2,0,3,0,3,0,0,0,0,0.67,0.67,1,0
46,3,99,6,0,3,0,3,0,0,0,0,0.33,2,3,0
79,4,14,0,0,1,0,1,0,0,1,0,0,17,0,17
28,1,89,-2,0,4,3,4,1,0,0,0,0.5,-0.5,-1,0
79,1,118,49,2,5,3,1.7,1,0,0,0,0.2,6.6,33,0
41,2,12,0,0,1,0,1,0,0,1,0,0,34,0,34
70,2,55,7,0,3,0,3,0,0,0,0,0.33,2.33,0,2.33
60,1,123,60,4,5,7,1,0,1,0,0,0,11,16,7.67
75,1,182,13,1,5,0,2.5,0,0,0,0,0.4,3.6,3.5,3.67
47,4,112,47,2,6,7,2,0,1,0,0,0.33,7.83,0,9.4
80,1,349,80,6,10,7,1.4,0,1,0,0,0.1,7.5,5.86,11.33
54,4,113,9,0,3,0,3,0,0,0,0,0.33,9.33,7,7
63,3,92,44,3,5,3,1.3,1,0,0,0,0,2.8,7,0
80,2,36,1,0,2,0,2,0,0,0,0,0,0.5,0,0.5
13,2,18,0,0,4,3,4,1,0,0,0,0.25,0,0,0
62,3,324,60,3,11,3,2.8,1,0,0,0,0.18,5.45,2.6,9.4
80,3,164,80,7,8,7,1,0,1,0,0,0,6.88,6,4.43
78,4,298,35,2,9,0,3,0,0,0,0,0.22,4.44,1.83,9.67
73,3,319,67,3,9,3,2.3,1,0,0,0,0.22,6.33,5,6.17
80,4,15,13,0,1,0,1,0,0,0,1,0,13,0,13
92,4,88,3,0,3,0,3,0,0,0,0,0,2.67,2,3
78,3,331,72,4,10,3,2,1,0,0,0,0.2,7.7,1.67,12
41,3,269,32,2,8,3,2.7,1,0,0,0,0.25,5.25,4,7.5
76,4,30,-9,0,3,0,3,0,0,0,0,0,-3,0,0
60,3,196,54,2,8,0,2.7,0,0,0,1,0,7,11,4.6
83,3,110,70,1,5,0,2.5,0,0,0,1,0.2,14,5,20
79,1,214,22,1,6,0,3,0,0,0,0,0.17,3.67,3.5,4
62,4,174,62,5,10,7,1.7,0,1,0,0,0.2,3.4,0,4.27
94,4,144,32,1,5,0,2.5,0,0,1,0,0,9,4,12.33
